,Document Date,Year/Month,Year,Month,supplier delivery date,delivery date,Company Code,Country,Purchasing Doc.,Item,Purchasing Org.,Plant,Supplier,Supplier name,Postal code,Street,City,"Supplier
country",Material,Material Short Text,Material Group,Material Group Text,Order Unit,Net price,ORDERED Quantity,Delivered QTY,open quantity,deviation indicator,deviation cause,deviation cause text,Net Value,Local Currency,Counter,Delivery deviation in days
8543,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926921,34,5410,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,53159845,V291-91108-000-00 PIPE HYD ASSY GRN RTN,3524,"Konfektionierte Rohre und Leitungen, Winkel und Halter",ST,1.11,2.0,2.0,0,in time,0,no deviation,2.22,EUR,1,0.0
8544,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926921,33,5410,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,53159849,V291-91110-000-00 PIPE HYD ASSY GRN RTN,3524,"Konfektionierte Rohre und Leitungen, Winkel und Halter",ST,1.11,1.0,1.0,0,in time,0,no deviation,1.11,EUR,1,0.0
8545,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926921,32,5410,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,53159842,V291-91107-000-00 PIPE HYD ASSY GRN RTN,3524,"Konfektionierte Rohre und Leitungen, Winkel und Halter",ST,1.11,1.0,1.0,0,in time,0,no deviation,1.11,EUR,1,0.0
8546,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926921,31,5410,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,54132825,V291-91730-000-00 PIPE HYD ASSY GRN PRS,3499,sonstige allgemeine metallische Normteile,ST,1.11,1.0,1.0,0,in time,0,no deviation,1.11,EUR,1,0.0
8547,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926921,30,5410,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,54132831,V291-91729-000-00 PIPE HYD ASSY GRN PRS,3499,sonstige allgemeine metallische Normteile,ST,1.11,1.0,1.0,0,in time,0,no deviation,1.11,EUR,1,0.0
8548,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926921,38,5410,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,54133003,V291-91731-000-00 PIPE HYD ASSY GRN PRS,3499,sonstige allgemeine metallische Normteile,ST,1.11,1.0,1.0,0,in time,0,no deviation,1.11,EUR,1,0.0
8549,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926921,37,5410,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,53159845,V291-91108-000-00 PIPE HYD ASSY GRN RTN,3524,"Konfektionierte Rohre und Leitungen, Winkel und Halter",ST,1.11,2.0,2.0,0,in time,0,no deviation,2.22,EUR,1,0.0
8550,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926921,36,5410,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,53160959,V291-91147-000-00 PIPE HYD ASSY GRN RTN,3524,"Konfektionierte Rohre und Leitungen, Winkel und Halter",ST,1.11,1.0,1.0,0,in time,0,no deviation,1.11,EUR,1,0.0
8551,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926921,35,5410,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,53160955,V291-91145-000-00 PIPE HYD ASSY GRN RTN,3524,"Konfektionierte Rohre und Leitungen, Winkel und Halter",ST,1.11,1.0,1.0,0,in time,0,no deviation,1.11,EUR,1,0.0
8552,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926921,24,5410,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,54123759,V291-91723-000-00 PIPE HYD ASSY GRN PRS,3499,sonstige allgemeine metallische Normteile,ST,1.11,1.0,1.0,0,in time,0,no deviation,1.11,EUR,1,0.0
8553,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926921,23,5410,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,54123748,V291-91722-000-00 PIPE HYD ASSY GRN PRS,3499,sonstige allgemeine metallische Normteile,ST,1.11,1.0,1.0,0,in time,0,no deviation,1.11,EUR,1,0.0
8554,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926921,22,5410,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,54123757,V291-91721-000-00 PIPE HYD ASSY GRN PRS,3499,sonstige allgemeine metallische Normteile,ST,1.11,1.0,1.0,0,in time,0,no deviation,1.11,EUR,1,0.0
8555,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926921,21,5410,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,54123749,V291-91720-000-00 PIPE HYD ASSY GRN PRS,3499,sonstige allgemeine metallische Normteile,ST,1.11,1.0,1.0,0,in time,0,no deviation,1.11,EUR,1,0.0
8556,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926921,20,5410,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,54123743,V291-91719-000-00 PIPE HYD ASSY GRN RTN,3499,sonstige allgemeine metallische Normteile,ST,1.11,1.0,1.0,0,in time,0,no deviation,1.11,EUR,1,0.0
8557,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926921,29,5410,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,54130489,V291-91728-000-00 PIPE HYD ASSY GRN PRS,3499,sonstige allgemeine metallische Normteile,ST,1.11,1.0,1.0,0,in time,0,no deviation,1.11,EUR,1,0.0
8558,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926921,28,5410,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,54130490,V291-91727-000-00 PIPE HYD ASSY GRN PRS,3499,sonstige allgemeine metallische Normteile,ST,1.11,1.0,1.0,0,in time,0,no deviation,1.11,EUR,1,0.0
8559,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926921,27,5410,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,54132828,V291-91726-000-00 PIPE HYD ASSY GRN PRS,3499,sonstige allgemeine metallische Normteile,ST,1.11,1.0,1.0,0,in time,0,no deviation,1.11,EUR,1,0.0
8560,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926921,26,5410,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,54132833,V291-91725-000-00 PIPE HYD ASSY GRN PRS,3499,sonstige allgemeine metallische Normteile,ST,1.11,1.0,1.0,0,in time,0,no deviation,1.11,EUR,1,0.0
8561,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926921,25,5410,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,54120393,V291-91724-000-00 PIPE HYD ASSY GRN PRS,3499,sonstige allgemeine metallische Normteile,ST,1.11,1.0,1.0,0,in time,0,no deviation,1.11,EUR,1,0.0
8562,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207925742,1,5410,51,480588,STUEKERJUERGEN EERUSPECE,33397,GRUENER WEG 4,RIETBERG-VARENSELL,DE,50076289,ABS5642ACF29-8 KABELAUSLASS,C2GA,KUNSTSTOFFTEILE_STANDARD_PART,ST,1.03,410.0,410.0,0,in time,0,no deviation,422.3,EUR,1,0.0
8563,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207925741,1,5410,51,480588,STUEKERJUERGEN EERUSPECE,33397,GRUENER WEG 4,RIETBERG-VARENSELL,DE,50076237,ABS5642ACA29-8 KABELAUSLASS,C2GA,KUNSTSTOFFTEILE_STANDARD_PART,ST,1.03,410.0,410.0,0,in time,0,no deviation,422.3,EUR,1,0.0
8564,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926155,1,5410,51,480588,STUEKERJUERGEN EERUSPECE,33397,GRUENER WEG 4,RIETBERG-VARENSELL,DE,72552539,"ABS0679-01 HALTERUNG,KABEL-",C60A,BRACKETS_COMPOSITE_STANDARD_PARTS,ST,2.54,300.0,300.0,0,in time,0,no deviation,762.0,EUR,1,0.0
8565,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207925734,1,5410,51,503944,LE JUINT FRENCEIS,95871,84- 116 RUE SALVADOR ALLENDE,BEZONS CEDEX,FR,10630462,NSA8200-8 O-RING,C3DA,SEAL_PARTS,ST,1.72,791.0,791.0,0,in time,0,no deviation,1360.52,EUR,1,0.0
8566,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926153,1,5410,51,503944,LE JUINT FRENCEIS,95871,84- 116 RUE SALVADOR ALLENDE,BEZONS CEDEX,FR,71948978,NSA8203-011 O-RING,C3DA,SEAL_PARTS,ST,1.41,3000.0,3000.0,0,in time,0,no deviation,4230.0,EUR,1,0.0
8567,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926141,1,5410,78,504418,TRESSE METELLIQUE J.FURIS,42401,RUE ARDAILLON,SAINT CHAMOND,FR,69123961,ABS0394C175 MASSEVERBINDER,C48A,MASSEBAND,ST,2.39,700.0,700.0,0,in time,0,no deviation,1673.0,EUR,1,0.0
8568,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207925998,1,5410,51,509344,SEEB EB (PUPL),581 88,BROEDERNA UGGLAS GATA,LINKOEPING,SE,53608242,D258-78005-002-00 INSULATION BLANKET,3521,"komplette Baugruppen, Struktur nach Zeichnung",ST,1.0,18.0,18.0,0,in time,0,no deviation,18.0,EUR,1,0.0
8569,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207925997,1,5410,51,509344,SEEB EB (PUPL),581 88,BROEDERNA UGGLAS GATA,LINKOEPING,SE,53608244,D258-78005-004-00 INSULATION BLANKET,3521,"komplette Baugruppen, Struktur nach Zeichnung",ST,1.0,6.0,6.0,0,in time,0,no deviation,6.0,EUR,1,0.0
8570,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207925996,1,5410,51,509344,SEEB EB (PUPL),581 88,BROEDERNA UGGLAS GATA,LINKOEPING,SE,53608257,D258-78005-006-00 INSULATION BLANKET,3521,"komplette Baugruppen, Struktur nach Zeichnung",ST,1.0,6.0,6.0,0,in time,0,no deviation,6.0,EUR,1,0.0
8571,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207925995,1,5410,51,509344,SEEB EB (PUPL),581 88,BROEDERNA UGGLAS GATA,LINKOEPING,SE,53602948,D258-78004-000-00 INSULATION BLANKET,3521,"komplette Baugruppen, Struktur nach Zeichnung",ST,1.0,3.0,3.0,0,in time,0,no deviation,3.0,EUR,1,0.0
8572,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926003,1,5410,51,509344,SEEB EB (PUPL),581 88,BROEDERNA UGGLAS GATA,LINKOEPING,SE,53608261,D258-78005-008-00 INSULATION BLANKET,3521,"komplette Baugruppen, Struktur nach Zeichnung",ST,1.0,36.0,36.0,0,in time,0,no deviation,36.0,EUR,1,0.0
8573,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926002,1,5410,51,509344,SEEB EB (PUPL),581 88,BROEDERNA UGGLAS GATA,LINKOEPING,SE,53608265,D258-78005-010-00 INSULATION BLANKET,3521,"komplette Baugruppen, Struktur nach Zeichnung",ST,1.0,6.0,6.0,0,in time,0,no deviation,6.0,EUR,1,0.0
8574,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926001,1,5410,51,509344,SEEB EB (PUPL),581 88,BROEDERNA UGGLAS GATA,LINKOEPING,SE,53608505,D258-78005-012-00 INSULATION BLANKET,3521,"komplette Baugruppen, Struktur nach Zeichnung",ST,1.0,3.0,3.0,0,in time,0,no deviation,3.0,EUR,1,0.0
8575,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926000,1,5410,51,509344,SEEB EB (PUPL),581 88,BROEDERNA UGGLAS GATA,LINKOEPING,SE,53608506,D258-78005-014-00 INSULATION BLANKET,3521,"komplette Baugruppen, Struktur nach Zeichnung",ST,1.0,3.0,3.0,0,in time,0,no deviation,3.0,EUR,1,0.0
8576,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207925999,1,5410,51,509344,SEEB EB (PUPL),581 88,BROEDERNA UGGLAS GATA,LINKOEPING,SE,53608222,D258-78005-000-00 INSULATION BLANKET,3521,"komplette Baugruppen, Struktur nach Zeichnung",ST,1.0,12.0,12.0,0,in time,0,no deviation,12.0,EUR,1,0.0
8577,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926069,1,5410,51,509344,SEEB EB (PUPL),581 88,BROEDERNA UGGLAS GATA,LINKOEPING,SE,53844416,D258-78004-004-00 INSULATION BLANKET,3526,Strukturelle Innenausstattung,ST,1.0,3.0,3.0,0,in time,0,no deviation,3.0,EUR,1,0.0
8578,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926005,1,5410,51,509344,SEEB EB (PUPL),581 88,BROEDERNA UGGLAS GATA,LINKOEPING,SE,53617267,D258-78005-018-00 INSULATION BLANKET,3521,"komplette Baugruppen, Struktur nach Zeichnung",ST,1.0,3.0,3.0,0,in time,0,no deviation,3.0,EUR,1,0.0
8579,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926004,1,5410,51,509344,SEEB EB (PUPL),581 88,BROEDERNA UGGLAS GATA,LINKOEPING,SE,53608507,D258-78005-016-00 INSULATION BLANKET,3521,"komplette Baugruppen, Struktur nach Zeichnung",ST,1.0,1.0,1.0,0,in time,0,no deviation,1.0,EUR,1,0.0
8580,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926333,1,5410,51,509733,PERMESWEGE SES,78344,5 RUE DES DAMES,LES CLAYES SOUS BOIS,FR,50002873,AS5169D05 VERSCHLUSZSCHRAUBE,C35A,FITTING_ALLGEM._STANDARD_PART,ST,2.01,100.0,100.0,0,in time,0,no deviation,200.99999999999997,EUR,1,0.0
8581,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926933,1,5410,5899,34287463,EVIETIN LEUPHEIM GMBH,88471,AM FLUGPLATZ,LAUPHEIM,DE,53236871,V212-71545-038-00 SCHALLD. KPL,3499,sonstige allgemeine metallische Normteile,ST,1.0,1.0,1.0,0,in time,0,no deviation,1.0,EUR,1,0.0
8582,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926801,1,5410,51,34287747,PREMIUM  GMBH,86179,HAUNSTETTER STR. 225,AUGSBURG,DE,53783246,D539-76065-220-00 A-HALTER,3295,Aluminium-Legierung: sonstige Norm-/Kaufteile,ST,1.58,21.0,21.0,0,in time,0,no deviation,33.18,EUR,1,0.0
8583,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926799,1,5410,51,34287747,PREMIUM  GMBH,86179,HAUNSTETTER STR. 225,AUGSBURG,DE,53783243,D539-76065-214-00 A-HALTER,3295,Aluminium-Legierung: sonstige Norm-/Kaufteile,ST,1.37,84.0,84.0,0,in time,0,no deviation,115.08000000000001,EUR,1,0.0
8584,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926787,1,5410,51,34287747,PREMIUM  GMBH,86179,HAUNSTETTER STR. 225,AUGSBURG,DE,53562526,E258-78067-301-00 FUELLSTUECK,3295,Aluminium-Legierung: sonstige Norm-/Kaufteile,ST,2.83,105.0,105.0,0,in time,0,no deviation,297.15000000000003,EUR,1,0.0
8585,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926902,1,5410,51,34290773,PETSCHE E E BELGIUM BVBE,2300,VISBEEKSTRAAT 11,TURNHOUT,BE,50039643,"ABS1238-16-13B LAMPE,LEUCHTSTOFF-",C47A,LAMPE,ST,2.8,1100.0,1100.0,0,in time,0,no deviation,3080.0,EUR,1,0.0
8586,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926637,1,5410,51,34290773,PETSCHE E E BELGIUM BVBE,2300,VISBEEKSTRAAT 11,TURNHOUT,BE,87065510,"ABS1238-26-15B LAMPE,LEUCHTSTOFF-",C47A,LAMPE,ST,2.45,1600.0,1600.0,0,in time,0,no deviation,3920.0000000000005,EUR,1,0.0
8587,2020-01-27,,2020,1,2020-02-03,2020-02-03,54,DE,8207926408,1,5410,51,34290817,TEC GMBH,28199,AIRBUS-ALLEE 1,BREMEN,DE,81603014,D534-71251-206-00 BEILAGE,3295,Aluminium-Legierung: sonstige Norm-/Kaufteile,ST,2.85,18.0,18.0,0,in time,0,no deviation,51.300000000000004,EUR,1,0.0
8588,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207928722,1,5410,61,52746,WESCU EIRCREFT EMEE LTD,HD8 9XJ,PARK MILL WAY - CLAYTON WEST,HUDDERSFIELD,GB,52340980,"NAS1802-5-24 SCHRAUBE,6KT-",C14A,SCHRAUBE,ST,1.5,100.0,100.0,0,in time,0,no deviation,150.0,EUR,1,0.0
8589,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207929070,1,5410,51,53273,LISI EERUSPECE,75583,46-50 QUAI DE LA RAPEE,PARIS CEDEX 12,FR,93131959,"EN6115V3-12 BOLZEN,PASS-",C12E,HI-LITE_BOLZEN,ST,1.0,550.0,550.0,0,in time,0,no deviation,550.0,EUR,1,0.0
8590,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207929442,1,5410,61,53273,LISI EERUSPECE,75583,46-50 QUAI DE LA RAPEE,PARIS CEDEX 12,FR,50867644,"ABS0114V3-20 SCHRAUBE,6KT-",C12C,SECHSKANT-/FLACHKOPF-/ZYLINDERKOPFBOLZEN,ST,1.27,1000.0,1000.0,0,in time,0,no deviation,1270.0,EUR,1,0.0
8591,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207929649,1,5410,51,53273,LISI EERUSPECE,75583,46-50 QUAI DE LA RAPEE,PARIS CEDEX 12,FR,87861910,"EN6115T3A8 BOLZEN,PASZ-",C12E,HI-LITE_BOLZEN,ST,2.4,500.0,500.0,0,in time,0,no deviation,1200.0,EUR,1,0.0
8592,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207929553,1,5410,51,53273,LISI EERUSPECE,75583,46-50 QUAI DE LA RAPEE,PARIS CEDEX 12,FR,94079810,"ABS0114T4-16 SCHRAUBE,6KT-",C12C,SECHSKANT-/FLACHKOPF-/ZYLINDERKOPFBOLZEN,ST,1.31,500.0,500.0,0,in time,0,no deviation,655.0,EUR,1,0.0
8593,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207929457,1,5410,51,53273,LISI EERUSPECE,75583,46-50 QUAI DE LA RAPEE,PARIS CEDEX 12,FR,75968930,"ASNA2536-6 MUTTER,BI-6KT-",C18A,NUT_BI-HEXAGONAL,ST,1.39,1000.0,1000.0,0,in time,0,no deviation,1390.0,EUR,1,0.0
8594,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207928654,1,5410,51,53338,HUMET FESTENING SYSTEMS,95800,15 RUE DU PETIT ALBI,CERGY PONTOISE CEDEX,FR,51690484,"NAS1581K4R4G SCHRAUBE,SENK-",C12B,SENKSCHRAUBE,ST,1.04,1990.0,1990.0,0,in time,0,no deviation,2069.6,EUR,1,0.0
8595,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207929029,1,5410,51,53338,HUMET FESTENING SYSTEMS,95800,15 RUE DU PETIT ALBI,CERGY PONTOISE CEDEX,FR,76657890,"MS21250-03004 SCHRAUBE,12KT-",C12K,ZUGBOLZEN,ST,1.28,700.0,700.0,0,in time,0,no deviation,896.0,EUR,1,0.0
8596,2020-01-28,,2020,1,2020-02-06,2020-02-06,54,DE,8207929297,1,5410,5899,302954,METER LOGISTIK GMBH,22335,WEG BEIM JAEGER 83,HAMBURG,DE,52742347,F070440004SH1LS VORHANGSTOFF,4072,Geraete Buyer Furnished Equipment,M,1.0,3.0,3.0,0,in time,0,no deviation,3.0,EUR,1,0.0
8597,2020-01-28,,2020,1,2020-02-06,2020-02-06,54,DE,8207929278,1,5410,5899,302954,METER LOGISTIK GMBH,22335,WEG BEIM JAEGER 83,HAMBURG,DE,50383543,75006-796 VORHANGSTOFF,4072,Geraete Buyer Furnished Equipment,M,1.0,0.5,0.5,0,in time,0,no deviation,0.5,EUR,1,0.0
8598,2020-01-28,,2020,1,2020-02-04,2020-02-07,54,DE,8207928920,1,5410,51,304484,MIEHL GMBH,82205,FRIEDRICHSHAFENER STR. 5,GILCHING,DE,53569525,PSCU1108-00 PRESELEC.-CONTR.-UNIT,4053,Geraete ATA 38-0 Water System and Toilets,ST,1.0,9.0,9.0,0,late: < 5 days,7,delivery deviation - too late,9.0,EUR,1,3.0
8599,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207928631,1,5410,51,306716,EMPHENUL-EIR LB GMBH,66740,AM KLEINBAHNHOF 4,SAARLOUIS,DE,50695682,ABS0992B01 ABDICHTUNGSHUELSE,C41M,STECKVERBINDER_DICHTUNGEN,ST,2.13,250.0,250.0,0,in time,0,no deviation,532.5,EUR,1,0.0
8600,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207929060,1,5410,51,306716,EMPHENUL-EIR LB GMBH,66740,AM KLEINBAHNHOF 4,SAARLOUIS,DE,89382645,EN3545-007SCE ENDGEHAEUSE,C41B,STECKVERBINDER_DIV,ST,1.65,120.0,120.0,0,in time,0,no deviation,198.0,EUR,1,0.0
8601,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207929312,1,5410,51,331282,SCHULZE GMBH,21149,CUXHAVENER STR. 42,HAMBURG,DE,69083641,NSA5121C05-070 BUCHSE,C21A,BUCHSEN_STANDARD_PARTS,ST,2.07,220.0,220.0,0,in time,0,no deviation,455.4,EUR,1,0.0
8602,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207929019,1,5410,51,360299,HELLERMENN TYTUN GMBH,25436,GROSSER MOORWEG 45,TORNESCH,DE,75249594,ABS0127A HALTERUNG,C2GA,KUNSTSTOFFTEILE_STANDARD_PART,ST,2.19,3000.0,3000.0,0,in time,0,no deviation,6570.0,EUR,1,0.0
8603,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207929678,1,5410,51,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,54177857,D533-75420-008-30 RIPPE C47 L KOMPL.,3524,"Konfektionierte Rohre und Leitungen, Winkel und Halter",ST,1.11,1.0,1.0,0,in time,0,no deviation,1.11,EUR,1,0.0
8604,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207929663,1,5410,51,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,54178419,E533-71823-002-31 RIPPE C47 R KOMPL.,3521,"komplette Baugruppen, Struktur nach Zeichnung",ST,1.11,1.0,1.0,0,in time,0,no deviation,1.11,EUR,1,0.0
8605,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207928382,1,5410,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,52311842,V361-65163-208-00 CODING LABEL 220HF/270,2645,"Kennzeichnungsschilder und -Baender, bedruckt",ST,2.0,6.0,6.0,0,in time,0,no deviation,12.0,EUR,1,0.0
8606,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207928381,1,5410,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,52311078,V361-65163-200-00 CODING LABEL 141HH,2645,"Kennzeichnungsschilder und -Baender, bedruckt",ST,3.0,6.0,6.0,0,in time,0,no deviation,18.0,EUR,1,0.0
8607,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207928689,1,5410,51,439913,TYCU ELECTRUNICS REYCHEM,85521,FINSINGER FELD 1,OTTOBRUNN,DE,52040903,ABS1656AA2-01 BREAKOUT,C45M,INSTALLATION_ITEMS_RACEWAYS_Electrical_Struct_Network,ST,2.43,600.0,600.0,0,in time,0,no deviation,1458.0,EUR,1,0.0
8608,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207929064,1,5410,51,501336,CUNNECTEURS ELECTRIQUES D,27091,17 RUE LAVOISIER,EVREUX CEDEX 9,FR,92261212,ABS1380-18M1618 KONTAKTSTIFT,C41L,STECKVERBINDER_ALUMINIUM,ST,1.51,600.0,600.0,0,in time,0,no deviation,906.0,EUR,1,0.0
8609,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207929478,1,5410,51,502475,UPERETIUNS S.E.S.,44500,ZONE DE CADREAN,MONTOIR DE BRETAGNE,FR,94405602,"EN6115V3A12 BOLZEN,PASS-",C12E,HI-LITE_BOLZEN,ST,1.6,30.0,30.0,0,in time,0,no deviation,48.0,EUR,1,0.0
8610,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207928984,1,5410,51,503944,LE JUINT FRENCEIS,95871,84- 116 RUE SALVADOR ALLENDE,BEZONS CEDEX,FR,66742660,NSA8203-125 O-RING,C3DA,SEAL_PARTS,ST,2.07,174.0,174.0,0,in time,0,no deviation,360.17999999999995,EUR,1,0.0
8611,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207928985,1,5410,51,503944,LE JUINT FRENCEIS,95871,84- 116 RUE SALVADOR ALLENDE,BEZONS CEDEX,FR,66742741,NSA8203-146 O-RING,C3DA,SEAL_PARTS,ST,2.74,103.0,103.0,0,in time,0,no deviation,282.22,EUR,1,0.0
8612,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207928633,1,5410,51,504418,TRESSE METELLIQUE J.FURIS,42401,RUE ARDAILLON,SAINT CHAMOND,FR,50811162,ABS1510D250NN MASSEVERBINDER,C48A,MASSEBAND,ST,2.64,400.0,400.0,0,in time,0,no deviation,1056.0,EUR,1,0.0
8613,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207929213,1,5410,51,504639,SHUR-LUK INTERNETIUNEL SE,4800,RUE DES BIOLLEUX,PETIT-RECHAIN,BE,10239240,NAS1835C08 ANSCHLUSZHUELSE,C13S,INSERT_COMPOSITE,ST,1.96,298.0,298.0,0,in time,0,no deviation,584.08,EUR,1,0.0
8614,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207929066,1,5410,51,505360,JEHIER HUTCHINSUN GRUUP,49120,ROUTE DE SAINT LEZIN,CHEMILLE,FR,92631460,ABS5662C02 KLEBEFILM,D41A,KLEBEBAND,M,1.25,150.0,150.0,0,in time,0,no deviation,187.5,EUR,1,0.0
8615,2020-01-28,,2020,1,2020-02-04,2020-02-04,54,DE,8207929681,7,5410,51,34249075,KUKE SYSTEMS EERUSPECE,33185,80 AVENUE DE MAGUDAS,LE HAILLAN,FR,53927734,"C01000351 O-RING DURCHM. 2,26MM",Q224,MAINT._INDUSTRIAL,ST,3.0,15.0,15.0,0,in time,0,no deviation,45.0,EUR,1,0.0
